,IR0,IR1,IR2,IR3,IR4,IR5,IR6,IR7,Smell,Turn,Move
8776,87,97,100,100,100,24,12,18,-60.29794803923727,8.910615588228822,11.2
8777,76,81,100,100,100,20,13,24,-72.45481151743502,-3.7364434552305035,10.8
8778,66,86,58,100,100,22,13,22,-71.71545268590455,-126.0,20.0
8779,3,1,8,75,89,100,100,86,58.395257290595396,-45.0,2.0
8780,86,3,1,8,75,89,100,100,103.3952572905954,-58.98142281282138,14.0
8781,100,100,23,11,18,84,98,81,163.70177805731805,13.110533417195413,11.6
8782,100,100,25,18,36,93,69,100,152.19540380263948,45.658621140791844,10.0
8783,100,47,17,34,100,70,100,100,109.33983831519959,32.80195149455987,10.0
8784,27,10,16,100,97,100,100,100,79.41216339221211,-21.17635098233637,12.0
8785,48,26,6,27,100,99,100,39,104.02992060955387,31.20897618286616,10.0
8786,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8787,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8788,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8789,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8790,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8791,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8792,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8793,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8794,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8795,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8796,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8797,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8798,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8799,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8800,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8801,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8802,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8803,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8804,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8805,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8806,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8807,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8808,6,89,5,100,96,100,35,95,75.64684128277707,0.0,0.0
8809,6,89,5,100,96,100,35,95,75.64684128277707,-114.0,20.0
8810,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8811,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8812,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8813,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8814,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8815,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8816,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8817,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8818,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8819,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8820,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8821,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8822,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8823,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8824,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8825,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8826,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8827,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8828,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8829,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8830,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8831,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8832,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8833,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8834,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8835,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8836,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8837,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8838,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8839,10,25,55,22,35,74,100,100,-171.2524949482056,0.0,0.0
8840,10,25,55,22,35,74,100,100,-171.2524949482056,-127.0,20.0
8841,100,100,100,100,100,36,100,17,-48.260153440679176,-14.478046032203752,10.0
8842,34,100,70,100,34,53,10,9,-35.44630952565922,79.36610714230224,14.0
8843,64,100,100,100,54,20,42,100,-118.4969335943606,-35.54908007830818,10.0
8844,96,54,100,100,100,26,25,100,-85.83890101360475,-25.751670304081426,10.0
8845,81,83,49,100,56,62,22,31,-62.6750482747147,-18.80251448241441,10.0
8846,79,76,59,100,100,83,21,20,-46.02066771575414,-13.806200314726242,10.0
8847,25,64,78,60,100,100,17,12,-33.9450845412436,16.816474637626925,11.2
8848,58,59,69,100,90,34,9,9,-53.63803417494353,73.90858974751694,14.0
8849,69,53,100,100,26,19,59,45,-131.10885251920934,-39.3326557557628,10.0
8850,36,61,52,100,100,26,100,43,-94.97292816962283,-28.491878450886848,10.0
8851,26,30,55,62,100,47,30,60,-69.47612153906982,-20.842836461720946,10.0
8852,23,17,35,59,100,100,22,100,-51.17781447981906,-15.353344343945718,10.0
8853,23,11,16,67,87,100,22,100,-37.907299060693674,-47.372189718208105,11.6
8854,100,28,13,18,78,100,100,19,10.154902648902407,3.046470794670722,10.0
8855,100,27,14,20,88,100,13,19,7.613843847686837,20.28415315430605,10.8
8856,74,14,12,31,100,19,16,38,-13.633000367754562,-13.089900110326369,10.4
8857,100,19,11,20,100,25,15,26,-0.588151454365061,-0.17644543630951828,10.0
8858,100,18,11,19,100,25,15,26,-0.4489472170125737,-0.1346841651037721,10.0
8859,100,18,10,19,100,25,16,26,-0.34551716369276164,-0.10365514910782848,10.0
8860,100,18,10,19,100,26,16,27,-0.2685721025177372,-0.08057163075532116,10.0
8861,100,18,10,19,100,26,16,27,-0.2113398539671607,-0.06340195619014821,10.0
8862,100,18,10,19,100,26,16,27,-0.1689069104979808,-0.05067207314939424,10.0
8863,100,18,10,18,100,26,16,27,-0.13776141840992295,-0.041328425522976886,10.0
8864,100,18,10,18,100,26,16,27,-0.11550947943777601,-0.034652843831332804,10.0
8865,100,18,10,18,100,27,16,27,-0.10079626982837908,-0.03023888094851372,10.0
8866,100,17,10,18,100,27,16,27,-0.0936525559939696,-0.02809576679819088,10.0
8867,100,17,10,18,100,27,16,27,-0.09745678216961551,-0.02923703465088465,10.0
8868,94,17,10,18,100,27,16,27,-146.4914812299695,-43.94744436899085,10.0
8869,18,87,26,16,28,100,17,10,-103.547631960714,13.935710411785802,12.0
8870,89,80,27,24,55,40,6,4,-118.56691693992116,54.42992491802365,14.0
8871,52,18,19,66,36,11,100,68,-173.16638622670087,-121.0,20.0
8872,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8873,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8874,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8875,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8876,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8877,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8878,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8879,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8880,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8881,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8882,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8883,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8884,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8885,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8886,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8887,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8888,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8889,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8890,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8891,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8892,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8893,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8894,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8895,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8896,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8897,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8898,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8899,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8900,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8901,1,3,65,46,26,35,100,7,-52.87920008712274,0.0,4.0
8902,1,3,65,46,26,35,100,7,-52.87920008712274,-101.0,20.0
8903,89,25,7,9,88,53,21,23,49.649420419562546,-30.10517387413124,12.0
8904,18,100,27,15,24,92,20,11,80.97111939339436,60.29133581801831,11.6
8905,89,17,13,33,91,17,14,33,21.08747992223772,15.326243976671314,10.4
8906,27,9,10,100,48,19,22,86,5.868544942760025,-43.239436517171995,12.0
8907,85,32,12,14,100,39,16,19,50.09202854922347,6.027608564767041,10.4
8908,100,28,13,18,100,29,14,19,44.829175248925196,22.448752574677556,10.4
8909,75,14,11,29,98,20,16,39,22.80665500993348,-2.1580034970199566,10.4
8910,100,12,9,23,100,23,18,40,25.445632750111145,-19.36631017496666,11.2
8911,100,23,10,15,100,33,16,23,45.7092662957034,13.71277988871102,10.0
8912,100,14,9,20,100,25,17,33,32.620419790274354,0.7861259370823053,10.4
8913,100,12,8,18,100,26,18,35,32.46639680639532,-17.260080958081407,11.2
8914,100,25,10,14,94,36,17,22,50.747290212750556,6.224187063825166,10.4
8915,100,21,11,17,100,29,16,23,45.388976667447196,13.616693000234159,10.0
8916,99,13,9,22,100,23,17,36,32.43456833688691,-8.269629498933927,10.8
8917,87,100,9,17,100,28,17,29,41.53827742725173,12.461483228175519,10.0
8918,80,100,7,21,100,25,20,46,29.710663909662912,8.913199172898873,10.0
8919,74,100,23,22,77,26,26,75,21.27062911100296,6.381188733300888,10.0
8920,69,100,34,17,69,30,33,62,15.23972636729593,4.571917910188779,10.0
8921,63,100,44,21,69,35,42,52,10.926198640843722,3.2778595922531166,10.0
8922,100,98,54,28,73,40,52,44,7.838710232097128,2.3516130696291384,10.0
8923,100,100,63,36,79,46,62,35,5.627355994230811,1.6882067982692432,10.0
8924,100,100,72,44,86,53,48,28,4.042555503075278,1.2127666509225832,10.0
8925,100,100,93,51,93,59,35,20,2.9061041533240086,0.8718312459972025,10.0
8926,100,100,98,58,100,66,23,13,2.0906655295811447,18.627199658874343,10.8
8927,100,64,73,66,86,53,10,100,-17.00104171264468,39.899687486206595,12.0
8928,69,81,62,100,88,14,100,89,-58.57203221442762,-17.571609664328285,10.0
8929,100,100,62,82,97,20,100,69,-42.11527475155992,-12.634582425467977,10.0
8930,100,35,82,73,100,26,100,100,-30.33901415120539,-9.101704245361617,10.0
8931,100,100,86,73,100,31,73,100,-21.8874717637986,-6.56624152913958,10.0
8932,96,100,30,77,100,38,73,100,-15.81024453555068,-4.743073360665204,10.0
8933,43,100,38,100,100,46,77,100,-11.434054153176817,-3.4302162459530448,10.0
8934,30,100,100,100,100,53,100,100,-8.279046235371254,-93.0,20.0
8935,57,93,22,100,100,100,100,38,88.67604637420311,26.60281391226093,10.0
8936,100,94,17,100,67,100,38,40,63.85487114617786,19.156461343853355,10.0
8937,74,69,16,100,100,100,35,100,46.152577880247634,13.84577336407429,10.0
8938,66,53,14,91,100,45,39,100,33.44622151710519,10.033866455131555,10.0
8939,61,43,11,93,100,45,100,100,24.289288967927632,7.286786690378289,10.0
8940,56,36,18,98,100,48,100,48,17.672475961758607,5.301742788527582,10.0
8941,50,29,28,100,100,53,100,39,12.881515317974845,3.8644545953924534,10.0
8942,39,22,32,20,97,100,100,31,9.406736647217372,2.8220209941652112,10.0
8943,27,15,24,27,100,100,100,24,6.882665446388387,2.064799633916516,10.0
8944,15,8,15,35,100,100,27,16,5.046416828523434,-43.48607495144297,12.0
8945,4,11,8,16,47,100,100,10,51.0736976876409,9.0,3.6
8946,2,10,7,20,50,91,100,4,42.64791269649237,0.0,4.0
8947,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8948,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8949,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8950,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8951,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8952,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8953,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8954,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8955,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8956,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8957,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8958,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8959,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8960,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8961,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8962,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8963,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8964,1,8,7,20,51,92,100,3,42.84214120813925,0.0,4.0
8965,1,8,7,20,51,92,100,3,42.84214120813925,-96.0,20.0
8966,100,4,1,6,7,16,51,100,138.84214120813925,-48.347357637558225,34.0
8967,72,100,100,24,39,32,41,100,-173.8541153806368,-52.15623461419104,10.0
8968,100,86,100,100,34,47,31,32,-123.73774628604542,-37.121323885813624,10.0
8969,17,100,82,100,100,41,36,24,-89.0137594600767,-26.70412783802301,10.0
8970,16,8,7,74,100,50,48,17,-64.476674588793,-64.3430023766379,12.0
8971,12,6,12,15,100,100,54,36,-0.14089216360082446,-45.016907059632096,5.999999999999999
8972,31,12,6,12,20,100,100,48,45.800483874159,-40.25985483775231,12.399999999999999
8973,31,22,20,13,26,29,90,100,89.20604429832179,8.761813289496533,10.8
8974,17,14,23,19,100,100,74,100,83.05215621137512,15.915646863412537,10.4
8975,4,6,22,26,49,100,100,17,69.6154302465489,-45.0,2.0
8976,15,3,5,24,28,50,100,100,115.10252230289592,-10.469243309131222,12.0
8977,100,2,1,14,32,57,100,96,127.06820349703213,-15.879538950890364,12.4
8978,100,4,1,6,29,49,100,72,142.9477424479225,-47.11567726562325,14.0
8979,61,100,100,10,19,39,60,100,-170.54120849200973,-96.16236254760292,12.0
8980,43,100,83,100,100,18,27,30,-77.27303633558512,-23.181910900675536,10.0
8981,22,35,100,69,100,25,22,25,-56.17105041123352,-16.851315123370057,10.0
8982,11,19,30,100,100,33,21,19,-41.0044964593244,-2.4602697875594637,1.9999999999999996
8983,10,17,30,100,100,35,21,19,-38.710482347659536,0.0,0.0
8984,10,17,30,100,100,35,21,19,-38.710482347659536,0.0,0.0
8985,10,17,30,100,100,35,21,19,-38.710482347659536,0.0,0.0
8986,10,17,30,100,100,35,21,19,-38.710482347659536,0.0,0.0
8987,10,17,30,100,100,35,21,19,-38.710482347659536,0.0,0.0
8988,10,17,30,100,100,35,21,19,-38.710482347659536,0.0,0.0
8989,10,17,30,100,100,35,21,19,-38.710482347659536,0.0,0.0
8990,10,17,30,100,100,35,21,19,-38.710482347659536,0.0,0.0
8991,10,17,30,100,100,35,21,19,-38.710482347659536,0.0,0.0
8992,10,17,30,100,100,35,21,19,-38.710482347659536,0.0,0.0
8993,10,17,30,100,100,35,21,19,-38.710482347659536,0.0,0.0
8994,10,17,30,100,100,35,21,19,-38.710482347659536,0.0,0.0
8995,10,17,30,100,100,35,21,19,-38.710482347659536,0.0,0.0
8996,10,17,30,100,100,35,21,19,-38.710482347659536,-104.0,20.0
8997,2,3,16,19,52,100,100,14,70.32053546269981,-36.0,2.4
8998,7,1,3,17,24,51,100,100,106.84989903194162,-45.0,2.0
8999,100,7,1,4,19,26,51,100,152.10793417576593,-44.36761974727022,14.0
9000,91,100,100,12,18,28,38,56,-164.5447507562377,-76.36342522687131,11.2
9001,40,100,78,100,28,21,29,21,-91.00857925622387,-27.30257377686716,10.0
9002,14,29,100,74,100,27,28,13,-66.05593650786511,2.146575238112373,8.8
9003,6,24,100,81,100,30,21,5,-70.17497611583542,45.0,2.0
9004,22,25,81,100,32,20,5,6,-115.6536243510173,55.30391269469481,14.0
9005,100,69,100,42,27,13,18,10,-171.50447294666185,-6.451341883998552,12.0
9006,100,65,100,52,43,19,11,1,-165.66842615034005,31.299472154897984,13.6
9007,71,100,58,53,22,20,2,100,163.10144380470047,93.93043314141013,12.0
9008,44,43,27,26,14,100,64,100,71.88192688815673,21.564578066447016,14.0
9009,25,38,24,36,100,88,100,100,53.02056581791521,15.906169745374562,10.0
9010,16,27,23,43,100,71,100,20,38.68210001338332,11.604630004014995,10.0
9011,8,19,20,48,100,100,100,8,28.309510583444307,45.0,2.0
9012,17,18,48,100,100,26,7,8,-16.847365873754256,84.94579023787372,14.0
9013,36,100,79,100,21,21,11,11,-105.48055174360269,40.3558344769192,13.2
9014,100,79,100,37,33,16,14,24,-147.70428686607198,-35.31128605982159,10.4
9015,12,13,76,100,44,35,11,12,-114.71748108739479,31.233902269512633,7.6
9016,4,85,100,59,49,15,12,6,-146.91191109988415,72.0,3.2
9017,67,100,48,28,14,11,3,100,141.54531113789233,87.4635933413677,16.0
9018,32,35,17,23,19,100,79,100,57.35230187387714,17.20569056216314,10.0
9019,22,21,15,32,100,84,100,30,41.829262712919274,12.548778813875781,10.0
9020,14,14,13,42,100,77,100,15,30.609266923333053,-1.6537759384000665,8.4
9021,6,11,10,33,100,83,100,7,33.46143697042237,9.0,3.6
9022,4,8,10,50,100,100,16,3,24.81473542116595,0.0,4.0
9023,2,7,9,46,100,100,12,1,25.05562349243627,27.000000000000004,5.2
9024,9,7,19,51,93,100,3,1,-1.9443765075637316,45.0,6.0
9025,1,8,50,100,100,4,2,3,-48.22870388816068,45.0,6.0
9026,8,50,100,100,4,2,3,1,-93.22870388816068,90.0,24.0
9027,76,100,21,16,27,21,43,100,177.12403024422684,-124.0,20.0
9028,3,19,31,87,100,26,22,3,-63.55402707285509,45.0,2.0
9029,17,29,88,100,28,19,2,2,-109.06994024725822,57.27901792582254,14.0
9030,100,74,100,37,23,9,12,15,-167.19337146766844,-23.15801144030053,11.2
9031,4,87,100,59,48,15,11,7,-145.62282213343104,81.0,3.6
9032,100,100,47,23,14,9,4,100,133.90823077765702,85.17246923329711,16.0
9033,31,27,15,23,20,100,100,100,51.79936956958312,15.539810870874936,10.0
9034,22,17,13,31,100,83,100,27,37.82101287766511,11.346303863299534,10.0
9035,14,10,10,40,100,81,100,14,27.701945981067865,-29.35153296454371,10.4
9036,2,6,10,15,49,100,100,9,59.42407347599078,0.0,4.0
9037,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9038,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9039,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9040,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9041,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9042,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9043,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9044,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9045,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9046,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9047,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9048,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9049,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9050,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9051,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9052,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9053,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9054,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9055,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9056,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9057,1,4,10,15,50,100,100,7,59.66782508664892,0.0,4.0
9058,1,4,10,15,50,100,100,7,59.66782508664892,-102.0,20.0
9059,100,100,8,9,31,33,46,100,163.29559189013224,3.988677567039673,12.0
9060,100,100,11,13,42,49,100,88,160.35097353912852,30.105292061738552,10.8
9061,100,100,8,26,52,52,100,70,132.07354842002627,39.62206452600788,10.0
9062,100,18,6,57,65,100,73,100,94.83798622317414,28.451395866952243,10.0
9063,100,2,56,75,100,50,100,100,66.38659035622192,-25.084022893133426,12.0
9064,100,11,7,58,62,100,81,100,91.47061324935532,-8.558816025193405,11.6
9065,100,100,4,56,70,100,64,100,100.0294292745487,30.00882878236461,10.0
9066,100,1,43,71,100,50,100,100,70.02060049218409,-23.993819852344775,12.0
9067,100,16,6,57,64,100,75,100,94.01442034452884,28.204326103358653,10.0
9068,100,2,56,75,100,51,100,100,65.81009424117019,-25.256971727648942,12.0
9069,100,11,8,58,62,100,82,100,91.06706596881912,-8.679880209354263,11.6
9070,100,100,4,56,70,100,64,100,99.7469461781734,29.924083853452018,10.0
9071,100,1,45,71,100,50,100,100,69.82286232472137,-24.05314130258359,12.0
9072,100,16,6,57,64,100,75,100,93.87600362730495,28.162801088191486,10.0
9073,100,2,56,75,100,51,100,100,65.71320253911347,-25.28603923826596,12.0
9074,100,11,8,58,62,100,82,100,90.99924177737944,-8.70022746678617,11.6
9075,100,100,4,56,70,100,64,100,99.69946924416564,29.90984077324969,10.0
9076,100,1,45,71,100,50,100,100,69.78962847091594,-24.063111458725217,12.0
9077,100,16,6,57,64,100,75,100,93.85273992964113,28.155821978892337,10.0
9078,100,2,56,75,100,51,100,100,65.6969179507488,-25.29092461477536,12.0
9079,100,11,8,58,62,100,82,100,90.98784256552415,-8.703647230342757,11.6
9080,100,100,4,56,70,100,64,100,99.69148979586691,29.907446938760074,10.0
9081,100,1,45,71,100,50,100,100,69.78404285710684,-24.06478714286795,12.0
9082,100,16,6,57,64,100,75,100,93.84882999997478,28.154648999992435,10.0
9083,100,2,56,75,100,51,100,100,65.69418099998234,-25.2917457000053,12.0
9084,100,11,8,58,62,100,82,100,90.98592669998766,-8.704221990003703,11.6
9085,100,100,4,56,70,100,64,100,99.69014868999136,29.907044606997406,10.0
9086,100,1,45,71,100,50,100,100,69.78310408299393,-24.06506877510182,12.0
9087,100,16,6,57,64,100,75,100,93.84817285809578,28.154451857428732,10.0
9088,100,2,56,75,100,51,100,100,65.69372100066704,-25.29188369979989,12.0
9089,100,11,8,58,62,100,82,100,90.98560470046692,-95.0,20.0
9090,51,96,100,100,25,73,100,100,-174.47429214854253,-52.34228764456276,10.0
9091,100,27,94,100,100,35,72,67,-123.96126894602628,-37.188380683807885,10.0
9092,100,100,20,100,100,100,58,68,-88.93280290533284,-26.67984087159985,10.0
9093,47,100,59,32,100,100,40,61,-64.20058571315559,-19.260175713946676,10.0
9094,49,37,100,43,100,100,36,61,-46.53761716724438,-13.961285150173312,10.0
9095,38,31,100,72,100,100,35,48,-33.83529243617659,-10.150587730852976,10.0
9096,30,34,21,100,55,100,33,38,-24.660272780158323,-7.398081834047496,10.0
